date,strategy,benchmark
2021-03-17,189349.8349499154,153250.5800837633
2021-03-18,185441.9578671283,151020.83458271687
2021-03-19,185710.9451705838,150741.42064957463
2021-03-22,187391.19293601892,151945.07623278815
2021-03-23,185176.90797447012,150749.12931966042
2021-03-24,185019.73655945406,149982.82665521186
2021-03-25,185360.52423882292,150826.57102506168
2021-03-26,189514.3483216785,153257.0842741482
2021-03-29,187972.70654968178,153179.7059624154
2021-03-30,188226.15403781354,152773.31451133054
2021-03-31,190216.23636965195,153392.56922239932
2021-04-01,197044.58677325447,155049.0711369515
2021-04-05,200111.73794447887,157274.48051107468
2021-04-06,199730.34446759158,157181.58342930078
2021-04-07,199193.97779045627,157363.510579072
2021-04-08,202693.13559935408,158110.503532105
2021-04-09,204086.0665208274,159259.98288624527
2021-04-12,204014.8241297393,159318.0134503614
2021-04-13,204102.84070776313,159790.22020805042
2021-04-14,202387.8801513877,159244.5021524052
2021-04-15,205879.73144016962,160955.18029603068
2021-04-16,205701.135480603,161493.12628792162
2021-04-19,201763.04168346652,160699.72916956956
2021-04-20,198907.81705850613,159523.16804025954
2021-04-21,203342.12857114006,161032.59664396456
2021-04-22,202017.643298499,159561.8254992917
2021-04-23,206359.06550084255,161291.88942673485
2021-04-26,208967.03074070043,161628.61123617273
2021-04-27,208309.9948668601,161593.78275471609
2021-04-28,208388.84759908213,161547.32787446227
2021-04-29,201416.2220817202,162576.81569292513
2021-04-30,196071.0515234998,161508.59434302794
2021-05-03,195480.86528032555,161856.94255126297
2021-05-04,193103.53401299525,160858.45423668128
2021-05-05,193945.34450064987,160908.73809451057
2021-05-06,196027.74657868405,162193.7150756356
2021-05-07,198801.7442138661,163374.13053998855
2021-05-10,191686.00950065788,161756.3241206696
2021-05-11,190713.3566289451,160312.698144835
2021-05-12,183078.18729245447,156906.8352701578
2021-05-13,186835.82719141003,158791.65582106655
2021-05-14,191855.6523465589,161229.9664913747
2021-05-17,191702.54094787932,160819.72070524696
2021-05-18,189540.52961920225,159434.1633297296
2021-05-19,191199.37756300872,159016.1454798476
2021-05-20,194895.87095406727,160726.81094473935
2021-05-21,193253.64543655782,160595.2310464659
2021-05-24,196818.32655054645,162232.38521340146
2021-05-25,196407.6918703201,161872.423285103
2021-05-26,196996.5750359407,162193.7150756356
2021-05-27,197684.75091685136,162278.84009365528
2021-05-28,197971.78134376276,162569.09434410566
2021-06-01,197379.35861744356,162425.90072576876
2021-06-02,198305.15989613454,162681.33917349618
2021-06-03,195452.36474360054,162077.57787500112
2021-06-04,199885.57692661608,163559.89934606894
2021-06-07,198632.1734835296,163401.224993892
2021-06-08,197330.15505843426,163436.05347534866
2021-06-09,196779.27399753846,163192.2287476847
2021-06-10,198296.55869008548,163950.81006331378
2021-06-11,199031.16514063516,164221.70388741387
2021-06-14,200981.83992016222,164589.4252007329
2021-06-15,199783.24312171806,164287.54455148536
2021-06-16,197682.2480964009,163370.23816874457
2021-06-17,197152.29785936786,163316.11265460606
2021-06-18,192622.80377796784,161112.89106444689
2021-06-21,194513.82076323405,163419.33022560665
2021-06-22,195038.5986849003,164293.00908570734
2021-06-23,194830.38114982325,164095.0053016125
2021-06-24,197609.43694165332,165065.77790433972
2021-06-25,198461.58476683733,165652.0805865385
2021-06-28,200934.9762042835,165986.00039583005
2021-06-29,201855.8334485564,166075.33475343604
2021-06-30,201398.95721764793,166215.1051136756
2021-07-01,200760.94496592,167135.37832010075
2021-07-02,200739.71711569786,168412.91288454758
2021-07-06,200927.5979263015,168106.0875291595
2021-07-07,200546.28921086618,168700.21299004732
2021-07-08,198440.93639842514,167325.66075537613
2021-07-09,201258.16082570885,169111.828079414
2021-07-12,200930.23439877466,169717.54190289788
2021-07-13,199490.31326984617,169139.01128445336
2021-07-14,198847.00184208804,169391.39415736057
2021-07-15,196390.11489492998,168812.86353891605
2021-07-16,193317.6181636636,167488.7219494111
2021-07-19,193043.82782488418,165015.25315057024
2021-07-20,197289.6970210128,167380.0144867211
2021-07-21,200022.7687567863,168735.1809375746
2021-07-22,199673.03339672752,169088.48653068388
2021-07-23,202309.7121064187,170828.1102233321
2021-07-26,201567.12131937584,171247.43398278457
2021-07-27,198048.94593702178,170466.9691728001
2021-07-28,201343.37387111725,170397.0839926803
2021-07-29,200332.44879565906,171103.83464496947
2021-07-30,201826.18003383678,170272.81972374814
2021-08-02,201807.0901316795,169915.57104446014
2021-08-03,203912.45041564846,171297.93337908667
2021-08-04,204051.21652431146,170455.36813147034
2021-08-05,204708.40053710752,171534.78480321908
2021-08-06,205669.19688381636,171818.25593114333
2021-08-09,203843.0567133197,171678.46021343634
2021-08-10,201345.52379987822,171892.04616124078
2021-08-11,200961.56394936403,172319.18002064858
2021-08-12,197272.29094517985,172835.62288019498
2021-08-13,197669.6868084044,173150.14422693514
2021-08-16,197277.49891022439,173557.81623012308
2021-08-17,194610.48447732435,172420.128098318
2021-08-18,192869.89204950852,170533.0126966107
2021-08-19,193593.27792739347,170797.03464704877
2021-08-20,195611.9588947369,172156.09346914623
2021-08-23,198903.83602963708,173670.4667789918
2021-08-24,199611.62251670423,173946.1278069607
2021-08-25,201718.5089559716,174311.16122873666
2021-08-26,201342.9674454952,173282.18055962154
2021-08-27,205474.93638163566,174831.47110205962
2021-08-30,206541.1927891507,175600.30951324693
2021-08-31,205471.51591919572,175340.16725531913
2021-09-01,204304.7039489099,175433.3179117669
2021-09-02,204473.7722517963,175973.06428384237
2021-09-03,206343.8016999323,175930.3369512945
2021-09-07,204050.28982891823,175301.3069365479
2021-09-08,201501.81038862202,175087.74634621083
2021-09-09,202255.91458210954,174338.3190763086
2021-09-10,201135.77185075963,172963.74148417002
2021-09-13,201542.10545252118,173406.39411361894
2021-09-14,200932.67860245044,172470.6274946201
2021-09-15,203138.69517862168,173911.19789563448
2021-09-16,204657.76895767316,173635.4988314645
2021-09-17,202767.23579049946,171944.1050417872
2021-09-20,198722.81013758897,169077.08834909322
2021-09-21,198990.9792261466,168917.3743407534
2021-09-22,201837.57682957395,170565.14060779058
2021-09-23,204565.2052199256,172637.49230876318
2021-09-24,204077.61291128004,172921.87630551335
2021-09-27,203477.59872086666,172427.17747425172
2021-09-28,196308.56387762073,168952.43103941652
2021-09-29,194513.2662403484,169236.802357433
2021-09-30,193752.4090602439,167168.34302770442
2021-10-01,195334.71215480013,169154.98648890742
2021-10-04,190612.06877640038,166973.55964196776
2021-10-05,193385.17371123837,168710.90116255113
2021-10-06,193966.82771211342,169412.1112082161
2021-10-07,196740.60609280114,170876.72048831382
2021-10-08,195073.9536701698,170565.14060779058
2021-10-11,194596.23187838504,169330.28266095684
2021-10-12,193562.42414484234,168913.48196950942
2021-10-13,195883.07428513851,169521.1736754495
2021-10-14,201279.04094121105,172372.60820443393
2021-10-15,201837.45245908274,173685.3642910819
2021-10-18,204024.6512286765,174199.5630147645
2021-10-19,206755.61395813272,175543.50878629906
2021-10-20,206804.3272236532,176232.99100329736
2021-10-21,208761.50685432943,176692.63313589586
2021-10-22,208179.49826843606,176509.5395426248
2021-10-25,209139.40336367988,177456.1211214644
2021-10-26,209667.23153945972,177615.87316600533
2021-10-27,208319.9216334008,176828.99291677185
2021-10-28,209990.95940176302,178535.19546740342
2021-10-29,210971.9475891594,178897.49028270153
2021-11-01,213034.29303684196,179205.17779198076
2021-11-02,214569.22945917674,179929.7420651096
2021-11-03,217122.66783193703,181028.2275523337
2021-11-04,219784.75747485645,181881.32882764947
2021-11-05,220603.95307508076,182512.3874397871
2021-11-08,222854.6106259835,182668.23443435034
2021-11-09,222870.83210362258,182064.43509965422
2021-11-10,217487.03278807347,180599.73706842065
2021-11-11,220785.32881583,180658.16067328132
2021-11-12,223355.22099439596,182021.60633723682
2021-11-15,222323.59615068045,182083.89695587408
2021-11-16,225253.73431117245,182804.55617902524
2021-11-17,222660.2443197434,182360.4962101363
2021-11-18,223287.3860798261,182979.89038727572
2021-11-19,223767.40602910036,182652.67762810813
2021-11-22,221068.55368378016,182138.47890442554
2021-11-23,219720.2502348722,182379.97074508987
2021-11-24,222446.49174927798,182866.89751259726
2021-11-26,217419.87157759807,178788.37710053334
2021-11-29,223806.7410453735,180981.519097406
2021-11-30,218725.87888957938,177460.03885017577
2021-12-01,216707.33862257964,175488.95219521495
2021-12-02,217758.96102035587,178176.80570208296
2021-12-03,216651.30898582147,176626.42478854724
2021-12-06,216380.50624599512,178718.26370320708
2021-12-07,221417.626935428,182414.97672881823
2021-12-08,221903.23166323517,182898.07451875013
2021-12-09,218924.80560725395,181663.19121444898
2021-12-10,218512.16034655174,183373.28613632452
2021-12-13,216203.91609959127,181748.92481168592
2021-12-14,214505.21171400405,180498.4720224089
2021-12-15,217198.724053391,183318.76758144153
2021-12-16,213425.4027648507,181702.17832055717
2021-12-17,214490.3817206407,179768.31642772115
2021-12-20,212853.25973602617,177856.76910618605
2021-12-21,217031.8385023193,181015.34595890087
2021-12-22,217810.82998753802,182825.2351936797
2021-12-23,218904.0712060073,183962.79653814784
2021-12-27,221156.7791475155,186566.27307228412
2021-12-28,219788.27956610097,186413.82397835082
2021-12-29,220320.40843263775,186652.26024419494
2021-12-30,219652.5561662214,186136.27381906152
2021-12-31,218900.1001827791,185667.1606723938
2022-01-03,220568.47262843128,186742.17782355082
2022-01-04,217456.6171708477,186679.6082727723
2022-01-05,209717.37491435188,183094.97525301363
2022-01-06,211027.13893115695,182922.9882304583
2022-01-07,205390.53865614554,182199.7805818347
2022-01-10,205768.12267120887,181973.07214465726
2022-01-11,208911.89846478304,183630.51228550277
2022-01-12,210431.79196045652,184126.97346074783
2022-01-13,204982.40348561484,181589.97152736774
2022-01-14,208577.9049250931,181664.24354934556
2022-01-18,200472.58230645643,178447.04023203097
2022-01-19,195769.50029841147,176594.09401762826
